market,long profit,short profit,long wins,short wins,long losses,short losses,long uptrend size,long downtrend size,short uptrend size,short downtrend size,risk ratio tp,risk ratio sl,timeframe,long winrate,short winrate,method,date start,date end
BTCUSDT,0,8.340493385528559,0,2,0,7,0,0,0,0,3.5,2.0,15m,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,5.6336130875049335,0,0,0,1,0,0,0,0,3.5,2.0,1h,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,0,0,0,0,0,0,0,0,0,3.5,2.0,4h,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,0,0,0,0,0,0,0,0,0,3.5,2.0,1d,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,11.307322766612312,0,2,0,7,0,0,0,0,3.5,2.5,15m,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,6.943826520121332,0,0,0,1,0,0,0,0,3.5,2.5,1h,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,0,0,0,0,0,0,0,0,0,3.5,2.5,4h,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,0,0,0,0,0,0,0,0,0,3.5,2.5,1d,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,14.217195629746575,0,2,0,7,0,0,0,0,3.5,3.0,15m,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,8.218004677910747,0,0,0,1,0,0,0,0,3.5,3.0,1h,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,0,0,0,0,0,0,0,0,0,3.5,3.0,4h,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,0,0,0,0,0,0,0,0,0,3.5,3.0,1d,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,1.6352893887996394,0,2,0,7,0,0,0,0,4.0,1.0,15m,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,2.8987877103329454,0,0,0,1,0,0,0,0,4.0,1.0,1h,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,0,0,0,0,0,0,0,0,0,4.0,1.0,4h,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,0,0,0,0,0,0,0,0,0,4.0,1.0,1d,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,4.722752520125752,0,2,0,7,0,0,0,0,4.0,1.5,15m,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,4.285813772861125,0,0,0,1,0,0,0,0,4.0,1.5,1h,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,0,0,0,0,0,0,0,0,0,4.0,1.5,4h,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,0,0,0,0,0,0,0,0,0,4.0,1.5,1d,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,7.7487369011418705,0,2,0,7,0,0,0,0,4.0,2.0,15m,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,5.6336130875049335,0,0,0,1,0,0,0,0,4.0,2.0,1h,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,0,0,0,0,0,0,0,0,0,4.0,2.0,4h,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,0,0,0,0,0,0,0,0,0,4.0,2.0,1d,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,10.715566282225623,0,2,0,7,0,0,0,0,4.0,2.5,15m,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,6.943826520121332,0,0,0,1,0,0,0,0,4.0,2.5,1h,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,0,0,0,0,0,0,0,0,0,4.0,2.5,4h,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,0,0,0,0,0,0,0,0,0,4.0,2.5,1d,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,13.625439145359888,0,2,0,7,0,0,0,0,4.0,3.0,15m,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,8.218004677910747,0,0,0,1,0,0,0,0,4.0,3.0,1h,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,0,0,0,0,0,0,0,0,0,4.0,3.0,4h,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,0,0,0,0,0,0,0,0,0,4.0,3.0,1d,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,1.0435329044129191,0,2,0,7,0,0,0,0,4.5,1.0,15m,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,2.8987877103329454,0,0,0,1,0,0,0,0,4.5,1.0,1h,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,0,0,0,0,0,0,0,0,0,4.5,1.0,4h,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,0,0,0,0,0,0,0,0,0,4.5,1.0,1d,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,4.130996035739033,0,2,0,7,0,0,0,0,4.5,1.5,15m,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,4.285813772861125,0,0,0,1,0,0,0,0,4.5,1.5,1h,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,0,0,0,0,0,0,0,0,0,4.5,1.5,4h,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,0,0,0,0,0,0,0,0,0,4.5,1.5,1d,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,7.15698041675515,0,2,0,7,0,0,0,0,4.5,2.0,15m,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,5.6336130875049335,0,0,0,1,0,0,0,0,4.5,2.0,1h,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,0,0,0,0,0,0,0,0,0,4.5,2.0,4h,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,0,0,0,0,0,0,0,0,0,4.5,2.0,1d,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,10.123809797838904,0,2,0,7,0,0,0,0,4.5,2.5,15m,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,6.943826520121332,0,0,0,1,0,0,0,0,4.5,2.5,1h,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,0,0,0,0,0,0,0,0,0,4.5,2.5,4h,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,0,0,0,0,0,0,0,0,0,4.5,2.5,1d,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,13.033682660973167,0,2,0,7,0,0,0,0,4.5,3.0,15m,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,8.218004677910747,0,0,0,1,0,0,0,0,4.5,3.0,1h,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,0,0,0,0,0,0,0,0,0,4.5,3.0,4h,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,0,0,0,0,0,0,0,0,0,4.5,3.0,1d,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,2.0903642784608887,0,1,0,8,0,0,0,0,5.0,1.0,15m,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,2.8987877103329454,0,0,0,1,0,0,0,0,5.0,1.0,1h,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,0,0,0,0,0,0,0,0,0,5.0,1.0,4h,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,0,0,0,0,0,0,0,0,0,5.0,1.0,1d,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,5.313506666481568,0,1,0,8,0,0,0,0,5.0,1.5,15m,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,4.285813772861125,0,0,0,1,0,0,0,0,5.0,1.5,1h,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,0,0,0,0,0,0,0,0,0,5.0,1.5,4h,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,0,0,0,0,0,0,0,0,0,5.0,1.5,1d,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,8.474800139952077,0,1,0,8,0,0,0,0,5.0,2.0,15m,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,5.6336130875049335,0,0,0,1,0,0,0,0,5.0,2.0,1h,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,0,0,0,0,0,0,0,0,0,5.0,2.0,4h,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,0,0,0,0,0,0,0,0,0,5.0,2.0,1d,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,11.576569962026273,0,1,0,8,0,0,0,0,5.0,2.5,15m,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,6.943826520121332,0,0,0,1,0,0,0,0,5.0,2.5,1h,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,0,0,0,0,0,0,0,0,0,5.0,2.5,4h,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,0,0,0,0,0,0,0,0,0,5.0,2.5,1d,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,14.621016119231392,0,1,0,8,0,0,0,0,5.0,3.0,15m,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,8.218004677910747,0,0,0,1,0,0,0,0,5.0,3.0,1h,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,0,0,0,0,0,0,0,0,0,5.0,3.0,4h,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,0,0,0,0,0,0,0,0,0,5.0,3.0,1d,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,1.6352190700463338,0,1,0,8,0,0,0,0,5.5,1.0,15m,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,2.8987877103329454,0,0,0,1,0,0,0,0,5.5,1.0,1h,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,0,0,0,0,0,0,0,0,0,5.5,1.0,4h,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,0,0,0,0,0,0,0,0,0,5.5,1.0,1d,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,4.858361458067012,0,1,0,8,0,0,0,0,5.5,1.5,15m,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,4.285813772861125,0,0,0,1,0,0,0,0,5.5,1.5,1h,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,0,0,0,0,0,0,0,0,0,5.5,1.5,4h,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,0,0,0,0,0,0,0,0,0,5.5,1.5,1d,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,8.019654931537522,0,1,0,8,0,0,0,0,5.5,2.0,15m,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,5.6336130875049335,0,0,0,1,0,0,0,0,5.5,2.0,1h,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,0,0,0,0,0,0,0,0,0,5.5,2.0,4h,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,0,0,0,0,0,0,0,0,0,5.5,2.0,1d,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,11.121424753611718,0,1,0,8,0,0,0,0,5.5,2.5,15m,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,6.943826520121332,0,0,0,1,0,0,0,0,5.5,2.5,1h,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,0,0,0,0,0,0,0,0,0,5.5,2.5,4h,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,0,0,0,0,0,0,0,0,0,5.5,2.5,1d,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,14.165870910816837,0,1,0,8,0,0,0,0,5.5,3.0,15m,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,8.218004677910747,0,0,0,1,0,0,0,0,5.5,3.0,1h,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,0,0,0,0,0,0,0,0,0,5.5,3.0,4h,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,0,0,0,0,0,0,0,0,0,5.5,3.0,1d,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,1.1800738616317674,0,1,0,8,0,0,0,0,6.0,1.0,15m,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,2.8987877103329454,0,0,0,1,0,0,0,0,6.0,1.0,1h,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,0,0,0,0,0,0,0,0,0,6.0,1.0,4h,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,0,0,0,0,0,0,0,0,0,6.0,1.0,1d,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,4.403216249652446,0,1,0,8,0,0,0,0,6.0,1.5,15m,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,4.285813772861125,0,0,0,1,0,0,0,0,6.0,1.5,1h,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,0,0,0,0,0,0,0,0,0,6.0,1.5,4h,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,0,0,0,0,0,0,0,0,0,6.0,1.5,1d,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,7.564509723122955,0,1,0,8,0,0,0,0,6.0,2.0,15m,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,5.6336130875049335,0,0,0,1,0,0,0,0,6.0,2.0,1h,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,0,0,0,0,0,0,0,0,0,6.0,2.0,4h,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,0,0,0,0,0,0,0,0,0,6.0,2.0,1d,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,10.66627954519715,0,1,0,8,0,0,0,0,6.0,2.5,15m,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,6.943826520121332,0,0,0,1,0,0,0,0,6.0,2.5,1h,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,0,0,0,0,0,0,0,0,0,6.0,2.5,4h,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,0,0,0,0,0,0,0,0,0,6.0,2.5,1d,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,13.71072570240227,0,1,0,8,0,0,0,0,6.0,3.0,15m,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,8.218004677910747,0,0,0,1,0,0,0,0,6.0,3.0,1h,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,0,0,0,0,0,0,0,0,0,6.0,3.0,4h,0,0,2,5 May 2013,17 June 2021
BTCUSDT,0,0,0,0,0,0,0,0,0,0,6.0,3.0,1d,0,0,2,5 May 2013,17 June 2021
BTCUSDT,-15.301998520170294,11.553850142637536,260,245,390,333,69.61538461538461,30.384615384615383,22.857142857142858,77.14285714285715,1.5,1.0,15m,40.0,42.38754325259516,3,5 May 2013,17 June 2021
BTCUSDT,-7.674843204129325,33.38192898797047,51,49,78,90,82.35294117647058,17.647058823529413,30.612244897959183,69.38775510204081,1.5,1.0,1h,39.53488372093023,35.25179856115108,3,5 May 2013,17 June 2021
BTCUSDT,-30.602318042902773,30.87066296930153,14,6,28,23,78.57142857142857,21.428571428571427,50.0,50.0,1.5,1.0,4h,33.33333333333333,20.689655172413794,3,5 May 2013,17 June 2021
BTCUSDT,-0.5425028669748126,-3.3162581009062437,2,2,2,2,100.0,0.0,0.0,100.0,1.5,1.0,1d,50.0,50.0,3,5 May 2013,17 June 2021
BTCUSDT,-17.468426240363108,18.617391977145466,200,195,438,368,72.5,27.500000000000004,23.076923076923077,76.92307692307693,2.0,1.0,15m,31.347962382445143,34.63587921847247,3,5 May 2013,17 June 2021
BTCUSDT,10.432479748042937,24.85724195792841,47,39,80,95,82.97872340425532,17.02127659574468,35.8974358974359,64.1025641025641,2.0,1.0,1h,37.00787401574803,29.1044776119403,3,5 May 2013,17 June 2021
BTCUSDT,-21.41425563007477,35.169555044531094,13,5,29,24,76.92307692307693,23.076923076923077,60.0,40.0,2.0,1.0,4h,30.952380952380953,17.24137931034483,3,5 May 2013,17 June 2021
BTCUSDT,4.5113997455762,-8.04274253333029,2,2,2,2,100.0,0.0,0.0,100.0,2.0,1.0,1d,50.0,50.0,3,5 May 2013,17 June 2021
BTCUSDT,-17.754602734997817,14.263953957968202,257,240,364,311,73.15175097276264,26.848249027237355,26.25,73.75,2.0,1.5,15m,41.38486312399356,43.55716878402904,3,5 May 2013,17 June 2021
BTCUSDT,20.63131879479605,29.6047664835489,54,54,67,78,83.33333333333334,16.666666666666664,33.33333333333333,66.66666666666666,2.0,1.5,1h,44.62809917355372,40.909090909090914,3,5 May 2013,17 June 2021
BTCUSDT,-30.111693267461966,56.21242918748535,17,6,24,23,64.70588235294117,35.294117647058826,50.0,50.0,2.0,1.5,4h,41.46341463414634,20.689655172413794,3,5 May 2013,17 June 2021
BTCUSDT,2.9751691512453657,-16.781985189812268,2,2,1,1,100.0,0.0,0.0,100.0,2.0,1.5,1d,66.66666666666666,66.66666666666666,3,5 May 2013,17 June 2021
BTCUSDT,-21.78083812605532,33.39340474276388,172,165,459,390,70.93023255813954,29.069767441860467,24.848484848484848,75.15151515151514,2.5,1.0,15m,27.258320126782888,29.72972972972973,3,5 May 2013,17 June 2021
BTCUSDT,13.99720677486485,21.734080198706614,40,34,84,98,80.0,20.0,35.294117647058826,64.70588235294117,2.5,1.0,1h,32.25806451612903,25.757575757575758,3,5 May 2013,17 June 2021
BTCUSDT,-21.109524257782052,34.689775472215764,10,3,30,25,80.0,20.0,33.33333333333333,66.66666666666666,2.5,1.0,4h,25.0,10.714285714285714,3,5 May 2013,17 June 2021
BTCUSDT,9.565302358127187,-12.769226965754317,2,2,2,2,100.0,0.0,0.0,100.0,2.5,1.0,1d,50.0,50.0,3,5 May 2013,17 June 2021
BTCUSDT,-28.925126936034466,32.5289229781095,220,204,389,334,73.63636363636363,26.36363636363636,27.941176470588236,72.05882352941177,2.5,1.5,15m,36.1247947454844,37.9182156133829,3,5 May 2013,17 June 2021
BTCUSDT,32.55918998926981,24.76492430225684,48,46,71,82,83.33333333333334,16.666666666666664,30.434782608695656,69.56521739130434,2.5,1.5,1h,40.33613445378151,35.9375,3,5 May 2013,17 June 2021
BTCUSDT,-22.36119661801864,53.935502726447496,15,4,24,24,66.66666666666666,33.33333333333333,25.0,75.0,2.5,1.5,4h,38.46153846153847,14.285714285714285,3,5 May 2013,17 June 2021
BTCUSDT,8.029071763796354,-22.779288852587655,2,2,1,1,100.0,0.0,0.0,100.0,2.5,1.5,1d,66.66666666666666,66.66666666666666,3,5 May 2013,17 June 2021
BTCUSDT,-40.41716622291149,59.171842020336236,245,224,348,302,74.6938775510204,25.30612244897959,28.57142857142857,71.42857142857143,2.5,2.0,15m,41.31534569983137,42.585551330798474,3,5 May 2013,17 June 2021
BTCUSDT,36.97908902627963,30.32598071545011,54,57,64,70,83.33333333333334,16.666666666666664,26.31578947368421,73.68421052631578,2.5,2.0,1h,45.76271186440678,44.881889763779526,3,5 May 2013,17 June 2021
BTCUSDT,-52.10039361452996,64.43733328533358,16,5,22,23,68.75,31.25,40.0,60.0,2.5,2.0,4h,42.10526315789473,17.857142857142858,3,5 May 2013,17 June 2021
BTCUSDT,0.8747035056120165,-20.603209878868594,2,2,1,1,100.0,0.0,0.0,100.0,2.5,2.0,1d,66.66666666666666,66.66666666666666,3,5 May 2013,17 June 2021
BTCUSDT,-20.270109387634644,43.665540278219055,146,140,477,405,71.23287671232876,28.767123287671232,25.71428571428571,74.28571428571429,3.0,1.0,15m,23.434991974317818,25.688073394495415,3,5 May 2013,17 June 2021
BTCUSDT,-1.0714289257259302,22.90141756085109,35,30,89,101,77.14285714285715,22.857142857142858,33.33333333333333,66.66666666666666,3.0,1.0,1h,28.225806451612907,22.900763358778626,3,5 May 2013,17 June 2021
BTCUSDT,-8.596338997160371,53.6510748804924,10,1,30,27,80.0,20.0,0.0,100.0,3.0,1.0,4h,25.0,3.571428571428571,3,5 May 2013,17 June 2021
BTCUSDT,14.619204970678197,-17.495711398178347,2,2,2,2,100.0,0.0,0.0,100.0,3.0,1.0,1d,50.0,50.0,3,5 May 2013,17 June 2021
BTCUSDT,-15.119385394977204,33.17125109180104,192,179,399,348,73.95833333333334,26.041666666666668,29.608938547486037,70.39106145251397,3.0,1.5,15m,32.48730964467005,33.96584440227704,3,5 May 2013,17 June 2021
BTCUSDT,19.0251026357246,6.886172438135247,43,43,75,83,81.3953488372093,18.6046511627907,30.23255813953488,69.76744186046511,3.0,1.5,1h,36.440677966101696,34.12698412698413,3,5 May 2013,17 June 2021
BTCUSDT,-4.909717359113506,74.27415667274462,15,2,24,26,66.66666666666666,33.33333333333333,0.0,100.0,3.0,1.5,4h,38.46153846153847,7.142857142857142,3,5 May 2013,17 June 2021
BTCUSDT,13.082974376347364,-28.776592515363028,2,2,1,1,100.0,0.0,0.0,100.0,3.0,1.5,1d,66.66666666666666,66.66666666666666,3,5 May 2013,17 June 2021
BTCUSDT,-18.038919104842883,48.328456160432495,217,198,354,315,75.57603686635944,24.42396313364055,30.303030303030305,69.6969696969697,3.0,2.0,15m,38.003502626970224,38.59649122807017,3,5 May 2013,17 June 2021
BTCUSDT,45.09696237631886,13.640221043747445,51,53,66,72,82.35294117647058,17.647058823529413,26.41509433962264,73.58490566037736,3.0,2.0,1h,43.58974358974359,42.4,3,5 May 2013,17 June 2021
BTCUSDT,-34.04990059591996,85.47777357105296,16,3,22,25,68.75,31.25,33.33333333333333,66.66666666666666,3.0,2.0,4h,42.10526315789473,10.714285714285714,3,5 May 2013,17 June 2021
BTCUSDT,5.928606118163026,-26.600513541643966,2,2,1,1,100.0,0.0,0.0,100.0,3.0,2.0,1d,66.66666666666666,66.66666666666666,3,5 May 2013,17 June 2021
BTCUSDT,0.1737460338365726,40.41523324753321,242,212,299,276,73.96694214876032,26.033057851239672,28.30188679245283,71.69811320754717,3.0,2.5,15m,44.73197781885398,43.44262295081967,3,5 May 2013,17 June 2021
BTCUSDT,46.07027359320336,21.64029840690816,58,59,58,65,79.3103448275862,20.689655172413794,27.11864406779661,72.88135593220339,3.0,2.5,1h,50.0,47.58064516129033,3,5 May 2013,17 June 2021
BTCUSDT,-44.87087141354342,93.17376915246491,17,4,19,24,70.58823529411765,29.411764705882355,50.0,50.0,3.0,2.5,4h,47.22222222222222,14.285714285714285,3,5 May 2013,17 June 2021
BTCUSDT,-2.1590617605608635,-24.52458001167887,2,2,1,1,100.0,0.0,0.0,100.0,3.0,2.5,1d,66.66666666666666,66.66666666666666,3,5 May 2013,17 June 2021
BTCUSDT,-47.85553766072821,61.35617099234233,121,121,492,415,68.59504132231406,31.40495867768595,25.6198347107438,74.3801652892562,3.5,1.0,15m,19.73898858075041,22.574626865671643,3,5 May 2013,17 June 2021
BTCUSDT,4.121462126099932,39.779461410019096,32,23,89,108,75.0,25.0,39.130434782608695,60.86956521739131,3.5,1.0,1h,26.446280991735538,17.557251908396946,3,5 May 2013,17 June 2021
BTCUSDT,-3.661505245157569,50.528089585917115,9,1,31,27,77.77777777777779,22.22222222222222,0.0,100.0,3.5,1.0,4h,22.5,3.571428571428571,3,5 May 2013,17 June 2021
BTCUSDT,19.67310758322918,-22.222195830602416,2,2,2,2,100.0,0.0,0.0,100.0,3.5,1.0,1d,50.0,50.0,3,5 May 2013,17 June 2021
BTCUSDT,-57.30761445827059,65.68177206036434,159,156,418,361,71.69811320754717,28.30188679245283,29.48717948717949,70.51282051282051,3.5,1.5,15m,27.55632582322357,30.174081237911025,3,5 May 2013,17 June 2021
BTCUSDT,30.006496774433007,13.0381062694641,39,37,75,87,79.48717948717949,20.51282051282051,32.432432432432435,67.56756756756756,3.5,1.5,1h,34.21052631578947,29.838709677419356,3,5 May 2013,17 June 2021
BTCUSDT,-4.728312194166977,69.59566830875163,13,2,25,26,61.53846153846154,38.46153846153847,0.0,100.0,3.5,1.5,4h,34.21052631578947,7.142857142857142,3,5 May 2013,17 June 2021
BTCUSDT,18.136876988898344,-34.77389617813846,2,2,1,1,100.0,0.0,0.0,100.0,3.5,1.5,1d,66.66666666666666,66.66666666666666,3,5 May 2013,17 June 2021
BTCUSDT,-49.45975301567168,87.07025820103803,184,173,368,328,73.36956521739131,26.6304347826087,30.057803468208093,69.94219653179191,3.5,2.0,15m,33.33333333333333,34.5309381237525,3,5 May 2013,17 June 2021
BTCUSDT,38.143664636160416,18.08274058711935,45,47,67,76,80.0,20.0,27.659574468085108,72.3404255319149,3.5,2.0,1h,40.17857142857143,38.21138211382114,3,5 May 2013,17 June 2021
BTCUSDT,-34.31886474581429,78.66033601778373,14,3,23,25,64.28571428571429,35.714285714285715,33.33333333333333,66.66666666666666,3.5,2.0,4h,37.83783783783784,10.714285714285714,3,5 May 2013,17 June 2021
BTCUSDT,10.982508730714006,-32.5978172044194,2,2,1,1,100.0,0.0,0.0,100.0,3.5,2.0,1d,66.66666666666666,66.66666666666666,3,5 May 2013,17 June 2021
BTCUSDT,-15.7073347990118,80.8455223354886,212,184,308,290,72.16981132075472,27.830188679245282,27.173913043478258,72.82608695652173,3.5,2.5,15m,40.76923076923077,38.81856540084388,3,5 May 2013,17 June 2021
BTCUSDT,40.62111217644731,25.175288169560773,52,53,59,69,76.92307692307693,23.076923076923077,28.30188679245283,71.69811320754717,3.5,2.5,1h,46.846846846846844,43.44262295081967,3,5 May 2013,17 June 2021
BTCUSDT,-45.40085436685088,84.32125437337113,15,4,20,24,66.66666666666666,33.33333333333333,50.0,50.0,3.5,2.5,4h,42.857142857142854,14.285714285714285,3,5 May 2013,17 June 2021
BTCUSDT,2.894840851990118,-30.5218836744543,2,2,1,1,100.0,0.0,0.0,100.0,3.5,2.5,1d,66.66666666666666,66.66666666666666,3,5 May 2013,17 June 2021
BTCUSDT,-7.569531817092778,39.05236765125274,228,205,270,251,73.24561403508771,26.75438596491228,26.82926829268293,73.17073170731707,3.5,3.0,15m,45.78313253012048,44.95614035087719,3,5 May 2013,17 June 2021
BTCUSDT,14.19436468333225,19.864963506947877,50,56,55,62,78.0,22.0,28.57142857142857,71.42857142857143,3.5,3.0,1h,47.61904761904761,47.45762711864407,3,5 May 2013,17 June 2021
BTCUSDT,-10.321821031534236,89.65387592250174,17,4,17,21,58.82352941176471,41.17647058823529,50.0,50.0,3.5,3.0,4h,50.0,16.0,3,5 May 2013,17 June 2021
BTCUSDT,-6.321495558618075,-28.539337888448152,2,2,1,1,100.0,0.0,0.0,100.0,3.5,3.0,1d,66.66666666666666,66.66666666666666,3,5 May 2013,17 June 2021
BTCUSDT,-59.698083709749135,60.57856201410914,101,106,507,427,71.28712871287128,28.71287128712871,27.358490566037734,72.64150943396226,4.0,1.0,15m,16.611842105263158,19.887429643527206,3,5 May 2013,17 June 2021
BTCUSDT,14.913842081095712,24.88369242097374,31,23,89,107,74.19354838709677,25.806451612903224,39.130434782608695,60.86956521739131,4.0,1.0,1h,25.833333333333336,17.692307692307693,3,5 May 2013,17 June 2021
BTCUSDT,9.32710380094196,42.66230724496711,8,1,31,26,75.0,25.0,0.0,100.0,4.0,1.0,4h,20.51282051282051,3.7037037037037033,3,5 May 2013,17 June 2021
BTCUSDT,24.727010195780178,-26.948680263026446,2,2,2,2,100.0,0.0,0.0,100.0,4.0,1.0,1d,50.0,50.0,3,5 May 2013,17 June 2021
BTCUSDT,-74.9820649436877,58.68405370352091,136,138,436,371,73.52941176470588,26.47058823529412,31.88405797101449,68.11594202898551,4.0,1.5,15m,23.776223776223777,27.111984282907663,3,5 May 2013,17 June 2021
BTCUSDT,3.503624346997073,-12.992900327079836,35,37,76,85,80.0,20.0,32.432432432432435,67.56756756756756,4.0,1.5,1h,31.53153153153153,30.327868852459016,3,5 May 2013,17 June 2021
BTCUSDT,14.012898445164954,57.96842873618071,12,2,25,25,58.333333333333336,41.66666666666667,0.0,100.0,4.0,1.5,4h,32.432432432432435,7.4074074074074066,3,5 May 2013,17 June 2021
BTCUSDT,23.190779601449343,-40.77119984091382,2,2,1,1,100.0,0.0,0.0,100.0,4.0,1.5,1d,66.66666666666666,66.66666666666666,3,5 May 2013,17 June 2021
BTCUSDT,-92.47698203338416,97.55476591367497,156,149,386,336,74.35897435897436,25.64102564102564,32.21476510067114,67.78523489932886,4.0,2.0,15m,28.782287822878228,30.721649484536083,3,5 May 2013,17 June 2021
